DBID,z,lbol,lbol_err,lr_g,lr_r,lr_i,tau_o_g,tau_o_r,tau_o_i,tau_o_gl,tau_o_rl,tau_o_il,tau_o_gu,tau_o_ru,tau_o_iu,tau_r_g,tau_r_r, tau_r_i,tau_r_gl,tau_r_rl,tau_r_il,tau_r_gu,tau_r_ru,tau_r_iu,lr_g_o,lr_r_o,lr_i_o,skewa_g,skewloc_g,skewscale_g,skewa_r,skewloc_r,skewscale_r,skewa_i,skewloc_i,skewscale_i
2542329.0,3.438999891,47.041429977014715,0.012924400216260068,1514.9589808134228,1978.9747189619366,2421.711159057096,3.63771685094902,3.3466632389278734,3.225714559935763,0.3449894519470251,0.28008288893414246,0.25053042754364085,0.5747628848672726,0.5403006333491636,0.503044247652503,2.990431716587789,2.6993781045666427,2.5784294255745324,0.3449894519470251,0.28008288893414246,0.25053042754364085,0.5747628848672721,0.5403006333491636,0.503044247652503,1063.3025717278622,1445.1453384818296,1765.037213874534,0.0019589319787730723,3.7135852031059526,0.4624396289506563,0.0011475749546515494,3.433024811794106,0.4124779315425329,0.0009113624492593488,3.3096103202724727,0.3788872745344115
2543571.0,1.328400016,45.93168707144399,0.006822520655511255,2037.2426518298664,2661.228294245681,3256.5985786588535,3.0737087769221847,3.5169178059931374,3.389328497012719,0.25595893306558093,0.37202768192680313,0.33803962268974086,0.4688895154702113,0.6080062059169826,0.6478763084634176,2.706651183325013,3.1498602123959656,3.022270903415547,0.25595893306558093,0.37202768192680313,0.3380396226897413,0.4688895154702113,0.6080062059169826,0.6478763084634176,2027.1430886298363,2755.1107867712713,3364.9716312319424,0.0020959901483112546,3.144076165076733,0.36444452902032687,0.001775610771027205,3.5948792229365534,0.49274831076077574,0.0015970022160633755,3.491975753379637,0.4957056265497797
2547384.0,2.388200045,46.441770194283,0.030597578725238606,2452.1899733924843,3203.269543859239,3919.905355789873,3.720048271628789,4.01314750361989,4.133826559935311,0.39607636154568393,0.3873711995212381,0.4000666254728271,0.6003028369045236,0.5056467468951089,0.4554119421516365,3.190079227740233,3.483178459731333,3.6038575160467543,0.3960763615456844,0.3873711995212381,0.4000666254728271,0.6003028369045231,0.5056467468951098,0.4554119421516365,1393.0700482001794,1893.3356693229132,2312.437251620425,0.0022356823767534202,3.787230133721791,0.5009668105952285,0.0023165567568929693,4.051742788372543,0.44899813592362425,0.002216250850676896,4.151514409692927,0.430123750506006
2547903.0,2.148600101,46.98711232032136,0.009518528614549382,1962.8014308671004,2563.986523214445,3137.601868000344,3.7089899784427343,3.8700850271493006,3.6637169173272297,0.3778848680484499,0.4020444419615328,0.382124526947754,0.5825191793184916,0.5322420723991992,0.5940048417436032,3.210872473397675,3.3719675221042413,3.1655994122821705,0.3778848680484499,0.40204444196153233,0.382124526947754,0.5825191793184921,0.5322420723991987,0.5940048417436032,1499.078907639278,2037.4133882427898,2488.407466388505,0.002260565391084446,3.776330459255286,0.48287897894807974,0.0022135248977989234,3.912654607153412,0.46974738066761945,2.020492998420834,3.231155813069054,0.7158903442586191
2548258.0,1.341400027,46.228688836092786,0.011283233971347784,2058.696562874582,2689.253308861954,3290.8933526034984,3.3492431085090804,3.4830918681314884,3.5121931673701656,0.2972059836476455,0.33062211167232647,0.34836772945295813,0.5608825277675642,0.6035382628130508,0.6132629787584962,2.9797674894826534,3.113616249105062,3.142717548343739,0.29720598364764506,0.33062211167232647,0.3483677294529586,0.5608825277675646,0.6035382628130508,0.6132629787584958,2015.8879070517755,2739.813755029055,3346.288506726835,0.0012296078948391767,3.4367120169738845,0.43143552778836314,0.0015397451665349964,3.573486896611989,0.4696835797304982,0.0014886434359127599,3.5999173046096753,0.4834952840720811
2548385.0,0.945200026,45.45342229870964,0.01838826320477338,1417.19654645281,1851.2686962154003,2265.434730964922,3.338391172239401,3.716617695646173,3.7808997657199215,0.3153840886072561,0.39842150361334605,0.38207749470345265,0.5646801763405103,0.5866433890846992,0.5586848912466746,3.0494269055383794,3.4276534289451512,3.4919354990188998,0.3153840886072561,0.39842150361334605,0.38207749470345265,0.5646801763405103,0.5866433890846987,0.5586848912466751,2426.485675977469,3297.861358346496,4027.8634049329385,0.0017976185808843512,3.4208552192055204,0.44248489192273754,0.0020773212070562233,3.7785374214146605,0.49527800850617976,0.002001268709760449,3.8390136213929997,0.4730032398584799
2549421.0,1.430199981,46.57899178007585,0.00458663435399842,3209.3117309254485,4192.289600712048,5130.189087695292,3.1291432223167055,3.4314205572910996,3.0304442923083754,0.25534257173676345,0.3520478272561194,0.24889802759905644,0.4983529683364183,0.6307502817921096,0.44990024417658825,2.7435012091829116,3.0457785441573058,2.6448022791745815,0.25534257173676345,0.3520478272561194,0.24889802759905644,0.4983529683364183,0.6307502817921096,0.44990024417658825,1942.2269923884096,2639.700456816027,3224.0145096108454,0.0020439459664066024,3.2095286864191297,0.37894844724477916,0.0015396301961807133,3.5237143516294216,0.4941379940316634,21.36145174535224,2.6534839101824224,0.583775566064366
2549476.0,1.317000031,45.80375139975015,0.010515054981595995,1922.53438843004,2511.38611620704,3073.2336921968667,3.195795389131704,3.3958221133005844,3.233454736092999,0.31093215048481504,0.3493591200704924,0.3100262161645402,0.5925375675870255,0.6197869057992142,0.6010778136446135,2.8308693495311417,3.0308960737000223,2.8685286964924366,0.3109321504848146,0.3493591200704924,0.31002621616453974,0.5925375675870259,0.6197869057992142,0.601077813644614,2037.1169343329198,2768.666341895271,3381.52779247848,14.248987608643887,2.714830585029069,0.7555408394565605,0.0015158193688820736,3.4853753752288785,0.48727389405155974,0.0011533462775289308,3.330050382379439,0.4580910029887979
2550453.0,2.365799904,46.21515912142578,0.05467292959130887,1834.5447969763502,2396.4462536603014,2932.579471057583,3.346895302759319,3.519678117393851,3.7583205429933435,0.3509816142201232,0.3858298685903989,0.4358441892923022,0.626182448305169,0.634018621285521,0.5976684262651246,2.819807009055256,2.9925898236897885,3.2312322492892807,0.3509816142201232,0.3858298685903989,0.43584418929230173,0.6261824483051694,0.6340186212855206,0.5976684262651251,1402.3412367415647,1905.9362359527834,2327.8270317521524,0.0015449255828944948,3.438023298708899,0.49130527230730814,0.0018356575188895287,3.601656681794706,0.5127666095182597,0.0018235559078249646,3.811505887114231,0.5196367396574897
2551748.0,0.486299992,45.09035110520557,0.0147424487200567,1225.6854239677064,1601.0997645163056,1959.2979785647299,3.0007562735283773,3.2593650495230784,3.657173078289527,0.2893245733338139,0.4391528561023099,0.46919721696702243,0.5087578476034151,0.698691627714827,0.5936708107711963,2.8286497980734686,3.0872585740681693,3.4850666028346184,0.28932457333381434,0.4391528561023099,0.46919721696702243,0.5087578476034151,0.6986916277148274,0.5936708107711963,3175.67114674384,4316.0869505003675,5271.479541258048,0.0019404899683290286,3.073279425500794,0.40126555253344265,0.001377253794235263,3.345249307868013,0.5720931887223697,0.0018623501413678007,3.6978701991075065,0.5343962839647128
2551756.0,1.819900036,46.8631697243603,0.011548457910972587,1267.1342029710788,1655.243861365365,2025.5551986697014,3.781184827429793,3.8543104233302405,4.037161850289102,0.387338285616714,0.3803150345722064,0.392047974545084,0.5753611065018207,0.5519556397044538,0.48704282844228786,3.3309511143526582,3.404076710253106,3.586928137211967,0.387338285616714,0.3803150345722064,0.392047974545084,0.5753611065018207,0.5519556397044534,0.4870428284422874,1673.8181991356237,2274.9033363252174,2778.4672860651717,0.002112390214633595,3.843043289896564,0.48403294366281635,0.002071770352444146,3.910749123767169,0.46873375087055247,0.0023674166227984255,4.067991909419686,0.44199578324448713
2552293.0,1.481099963,46.13118269205159,0.007548192728933145,2764.576376592509,3611.3365623790196,4419.265172225972,3.537717821798822,3.8298059360224435,3.406324779163548,0.37423705336197166,0.4111216901541215,0.3248469491129735,0.6055498690547076,0.5758012908870529,0.6075253264726235,3.143073559540025,3.4351616737636466,3.0116805169047507,0.37423705336197166,0.4111216901541219,0.32484694911297307,0.6055498690547072,0.5758012908870525,0.6075253264726239,1902.3820363500604,2585.546771861364,3157.8735709327807,0.0018127280864755832,3.614109586922024,0.49262415669888265,0.00212846238514981,3.8838564394571176,0.49621226960656595,0.001640294812891065,3.499937377092758,0.4687845975503109
2552360.0,1.60010004,46.84558579005057,0.0027999960964315562,1439.4350474907358,1880.3186123511057,2300.9836975087755,3.4136982853180484,3.559559018269256,3.531547000326673,0.28354701980079033,0.329052376264646,0.30869963273210166,0.5275879341248633,0.5461823565975199,0.5799498708746111,2.99870822735333,3.1445689603045377,3.116556942361955,0.28354701980079033,0.329052376264646,0.3086996327321021,0.5275879341248628,0.5461823565975199,0.5799498708746107,1815.3147676579397,2467.2127615520517,3013.3455941949064,0.001655482688201481,3.4945065602534893,0.4078280642954435,4.684137175358986,3.0949789073823166,0.7097569093322555,0.0016488144302907407,3.621375954976001,0.4468013620751874
2553922.0,2.891700029,46.473699746583364,0.022036967780252326,2626.0735636470977,3430.4118186761148,4197.863925117216,3.234351669550143,3.249461769215786,3.075301356667694,0.29604556796031734,0.2830952376657647,0.2426912422361105,0.5738770034414906,0.5441837306543076,0.46343828347425875,2.6442123119442473,2.65932241160989,2.4851619990617984,0.29604556796031734,0.2830952376657647,0.2426912422361105,0.5738770034414906,0.5441837306543076,0.46343828347425875,1212.8375683705606,1648.3798731138022,2013.258972072742,0.0011940647550621052,3.326545439200511,0.43738552646289336,0.001126454411683863,3.336117420851485,0.4159448667876438,0.0022539119946580624,3.1482452264686573,0.3550329660935886
2554014.0,2.764400005,46.55956495068702,0.0370777471783974,1545.7904287749527,2019.249509789671,2470.99623048407,3.3147821705414855,3.6221043949278577,3.7192370469952034,0.28142309853756453,0.3234231162796153,0.3576733099547824,0.5066157030462448,0.5444048815859448,0.5645463397177335,2.7390864052192714,3.0464086296056436,3.1435412816729893,0.28142309853756453,0.3234231162796153,0.3576733099547824,0.5066157030462448,0.5444048815859444,0.564546339717733,1253.851873799474,1704.12283271687,2081.3409811904407,0.0016902948194325016,3.389312017460689,0.3962156294875151,0.0020946532589180234,3.6950357447860025,0.4363328153387809,0.0020279614856709453,3.7874444552701907,0.4636801994655541
2554220.0,0.725399971,46.092621161748106,0.002848464614469748,1442.962128339058,1884.9260003523418,2306.6218508564607,3.3971013639559775,3.4795930860710795,3.275453389694556,0.3057695389901385,0.3216879854091088,0.2672465716733261,0.5693624077763904,0.5962068451160976,0.519733699758226,3.1602115775536057,3.242703299668708,3.0385636032921846,0.3057695389901385,0.3216879854091088,0.2672465716733261,0.5693624077763904,0.5962068451160976,0.519733699758226,2735.5975885779126,3717.978502272735,4540.976081887276,0.0017769663640521088,3.484341812212694,0.4400049749438878,0.00162080061890693,3.5705025453018213,0.46150551835217857,0.0011324175024928305,3.3592582520516476,0.3956832220183685
2554443.0,2.313800097,46.26890864192267,0.04765663640813855,2168.9705012072586,2833.3029754764,3467.169826353322,3.053223732837315,3.3710867582910207,3.7466623712483695,0.23679538439208558,0.28880715128173895,0.433083008192237,0.4423862408539314,0.5572320132312298,0.6057450051165301,2.53289742651753,2.8507604519712357,3.226336064928584,0.23679538439208558,0.28880715128173895,0.43308300819223655,0.4423862408539314,0.5572320132312298,0.6057450051165305,1424.3466298021538,1935.843989445088,2364.3550518008205,0.002179478047306202,3.1211601857109326,0.34148386695601773,0.0012406354798958936,3.460140638658408,0.4253772763223407,0.0018330944723013256,3.8034524420266553,0.5223092624027232
2554798.0,0.816399992,45.72628196285918,0.0045621465882774714,3242.9125047541725,4236.181932310954,5183.901016509552,3.519514224198159,3.291688127804661,3.136203732267847,0.3402064097295052,0.3254453678939564,0.2945229365570432,0.5612392426169079,0.6218084072314567,0.52197235885862,3.2603027328820002,3.0324766364885023,2.8769922409516884,0.3402064097295052,0.32544536789395684,0.29452293655704365,0.5612392426169079,0.6218084072314563,0.5219723588586196,2598.546587088952,3531.7110924100907,4313.477226661428,0.0020483567231162347,3.592451093036148,0.4532353104042624,0.0012589112648875062,3.3899974173644005,0.47626665452346373,0.0023115805092507836,3.2112630452429856,0.4105235092743924
2555319.0,2.085799932,46.29071760905428,0.02873500198578327,1891.2810962911346,2470.5602748406836,3023.2742891446337,2.9510503051732813,3.3837861949487085,3.475208744153042,0.23871719019828452,0.36661997315001926,0.37763817825449264,0.4209154958765433,0.6480960283599106,0.6414852528717065,2.4616825400388453,2.8944184298142726,2.9858409790186062,0.23871719019828452,0.36661997315001926,0.3776381782544922,0.4209154958765433,0.6480960283599106,0.6414852528717061,1529.5871748045654,2078.877484400696,2539.049897159697,5.71090596485767,2.5909272796614413,0.5523820031788889,0.0015542776923235574,3.4769788523638425,0.5101858986712385,0.0014478465846713934,3.562565834778779,0.5124018471516567
2556505.0,2.305700064,46.62185900678884,0.017769231414881403,2752.928970698499,3596.1216805916874,4400.64641542475,3.6461695485878947,3.4753574910314127,3.283253996289787,0.3653250543357265,0.3193278492402567,0.2833560321508881,0.6026594890531047,0.5713983278038706,0.5126329803635126,3.126906102395118,2.956094044838636,2.763990550097011,0.3653250543357265,0.31932784924025626,0.28335603215088856,0.6026594890531056,0.571398327803871,0.5126329803635121,1427.836739153114,1940.5874325566158,2370.1484854374253,0.0019215887791117045,3.7245348337248596,0.4866901322460049,0.0018232548752507753,3.558729480526485,0.4478455723273709,0.0016764126835748544,3.35914432567248,0.4002128916042678
2556507.0,1.199200034,46.450696218220166,0.002908343188369855,1852.2114086703104,2419.5239596278207,2960.820123922666,2.7546420227073707,3.0274130037015214,3.1940546890909003,0.1815576219471775,0.2203822989519284,0.2632644312081025,0.2837547149585289,0.4129383947383869,0.5109952922532495,2.412377289157693,2.685148270151844,2.851789955541223,0.1815576219471775,0.22038229895192796,0.2632644312081025,0.28375471495852933,0.41293839473838734,0.5109952922532495,2146.2349613623187,2916.9697621057785,3562.659093702069,0.002782181307889681,2.7881883751179557,0.23395333832531653,0.002215819588362482,3.0910354036798466,0.31842559838696904,0.0011492666652518553,3.276274678153082,0.38928750026179737
2557716.0,0.470899999,45.512029205558726,0.030956910204448462,2463.2067998855214,3217.6607065171243,3937.516110928113,3.1406550314989703,2.997815553108196,3.0950096384671197,0.260904479303961,0.24907851484203603,0.31315236709635785,0.508461078416651,0.4543652091833996,0.6047617293689243,2.9730718838283874,2.830232405437613,2.9274264907965364,0.260904479303961,0.24907851484203603,0.3131523670963574,0.508461078416651,0.4543652091833992,0.6047617293689247,3208.9197112032903,4361.2754125782,5326.670749423259,0.0021047285997263278,3.2225242850105777,0.38682716777621007,0.00213912885421335,3.0656407926285656,0.353682527585948,0.0011302687085181944,3.1917965520448313,0.4615150058788881
2559705.0,1.522099972,45.84750156643619,0.011303255462465245,1609.0403374774892,2101.872189270909,2572.103264835609,2.7797056030043845,2.9882811906680606,2.9865306217238587,0.1985019248120392,0.22741153257523283,0.2640617352210808,0.29727896433059,0.41214348006390233,0.515695256224924,2.377943305689036,2.5865188933527117,2.58476832440851,0.19850192481203965,0.22741153257523283,0.2640617352210808,0.29727896433058953,0.4121434800639028,0.515695256224924,1871.4563468541207,2543.515352768895,3106.538236780092,0.002461809999887349,2.812141651528317,0.2492724168208963,0.0023076911716042913,3.049266432221928,0.3215601749136672,22.232816003722625,2.5737716423003514,0.6530251210883904
2562971.0,0.73269999,45.28568467789922,0.010724406530794539,2406.5385076104208,3143.635522205562,3846.9300043038697,2.7461855830175264,2.8702752785326453,3.0387832835930992,0.1933868244398389,0.21019842172191305,0.2746798502420482,0.28929133275215646,0.345095723118074,0.4956749502459328,2.50746221012859,2.631551905643709,2.800059910704163,0.1933868244398389,0.21019842172191305,0.27467985024204866,0.289291332752156,0.345095723118074,0.4956749502459328,2724.072272892435,3702.3143285180026,4521.844546210218,0.0027293971105824153,2.7776252484203474,0.24268464015413332,0.0025154141951918745,2.9146806990022585,0.2791949588014102,0.0020958307706516587,3.111800626020507,0.3873245344637492
2563298.0,1.575299978,46.49198607368437,0.007054805637530137,1935.6409245290454,2528.5070441803946,3094.184916044858,3.3402438738469473,3.329146563377847,3.6410481799724583,0.3007999056991917,0.30234922530544495,0.3809994323242889,0.5520929733244961,0.5796151139231158,0.6181486379211196,2.9294160497116084,2.918318739242508,3.2302203558371194,0.3007999056991917,0.3023492253054445,0.3809994323242889,0.5520929733244961,0.5796151139231163,0.6181486379211196,1832.7961947429487,2490.971946880512,3042.364022417585,0.0017961589967522332,3.423393670012163,0.42882347307588176,0.0012016806301806912,3.4211433582637736,0.443439968150937,0.0017507114902426553,3.719396186678944,0.5023586520978588
2563437.0,0.936500013,46.10360830732961,0.007655419914460282,1782.11164814479,2327.9533919476285,2848.763378847804,3.3926704619261443,3.4661504420091687,3.5467380852167882,0.2959767124273913,0.30912603711388265,0.32506867813764595,0.5695301766997587,0.5724085561233307,0.579857661419013,3.1056529576885623,3.1791329377715867,3.2597205809792063,0.29597671242739176,0.3091260371138831,0.3250686781376464,0.5695301766997587,0.5724085561233303,0.579857661419013,2437.3870221089437,3312.6774887349306,4045.9591775897397,0.0017642672824155063,3.483242372777923,0.435165610227808,0.0016959663223531968,3.5533115195888376,0.4432240970498128,0.001603429666975389,3.6310856619901104,0.45498512351686704
2564474.0,1.96449995,46.022154071915836,0.05998802019389515,1377.7367286559177,1799.7227581247428,2202.3569299793235,3.5135035648855286,3.8569801510467667,3.915979811583242,0.3512300762597884,0.4030991838185112,0.42874192467631156,0.6453423761013761,0.5760623333345696,0.5510882204899858,3.0415521175294655,3.385028703690704,3.444028364227179,0.3512300762597884,0.4030991838185112,0.42874192467631156,0.6453423761013766,0.5760623333345691,0.5510882204899863,1592.1740865605345,2163.9399926453025,2642.9415186868196,0.0014369745538559968,3.610966511163542,0.5010635019291085,0.002143600497815242,3.9137925161602416,0.4923099099445639,0.0022039088204185075,3.955895607906246,0.4926461329067622
2564901.0,0.98210001,45.364976597397856,0.00898483397109473,3049.6770779737353,3983.760560346823,4875.007907662418,2.907976086360756,3.2166396882285984,2.98537589855331,0.24590024951756906,0.3264834392960827,0.3059350227559352,0.4319656087905681,0.6009238821792402,0.5162557882957595,2.610850522641693,2.919514124509535,2.688250334834247,0.24590024951756906,0.3264834392960827,0.3059350227559352,0.4319656087905681,0.6009238821792406,0.5162557882957595,2381.3127370903953,3236.4663577192555,3952.878240487976,19.28629442127103,2.5398078073452623,0.5657404626945957,0.0010411755612389616,3.3077324728231376,0.4662880455610763,8.735777634055786,2.5334208201695407,0.686251821496838
2567252.0,1.464300036,45.77215962258166,0.012621489923390072,2075.808381982039,2711.6062952054685,3318.247151491205,2.8794305524626367,3.2205779023454713,3.1555072999428218,0.20710692186904112,0.259675832782015,0.2737042172423316,0.33702064448457536,0.5104909311008257,0.5172840923036897,2.4877369690812885,2.828884318964123,2.7638137165614736,0.20710692186904112,0.259675832782015,0.2737042172423316,0.33702064448457536,0.5104909311008257,0.5172840923036897,1915.351187374653,2603.173276908559,3179.4018120933065,0.0025409346438291505,2.922180480206153,0.2735805599566956,0.0011191488497944836,3.3038371566996405,0.38722960844417664,0.0010920695585734132,3.236354055404406,0.397698393302497
2567310.0,1.676599979,46.33500571560688,0.008453553613946951,3274.0750886992414,4276.889282533538,5233.715419566398,3.4752064211890255,3.5033858859346387,3.4614597741689233,0.3506483665661011,0.3667837424505942,0.356294255084066,0.6061366694824719,0.6104373175891875,0.6141092823176946,3.047622950971142,3.0758024157167547,3.0338763039510397,0.3506483665661011,0.3667837424505942,0.356294255084066,0.6061366694824719,0.610437317589188,0.6141092823176941,1763.4312325457881,2396.6973213519555,2927.221124363612,0.0018830716401065915,3.5596464106829755,0.4810591476686821,0.001829228448208002,3.5838866370397504,0.49133407894364745,9.383390312582385,2.9329153850413654,0.8081107775651462
2567584.0,2.462199926,46.39644316373541,0.04700160434625289,1772.575260716696,2315.496111011684,2833.519153661385,2.9135655708908814,3.101573371566961,3.152434645173955,0.23211460295893094,0.2526550186047025,0.2635649505800908,0.39331522396034924,0.47681273807649616,0.505224274486971,2.374213428133823,2.5622212288099027,2.613082502416897,0.23211460295893094,0.2526550186047025,0.2635649505800908,0.3933152239603497,0.47681273807649616,0.505224274486971,1363.295043869168,1852.8681581399815,2263.012006083672,0.002502259089770035,2.9666712976204166,0.3144583042587531,0.002055876785278565,3.1756909913321305,0.3667670371181579,0.0020763837784846485,3.2323473708913086,0.38653737450743375
2567793.0,0.564100027,45.27339979948653,0.015686584269438697,1712.1935479150654,2236.620125169554,2736.9970236587783,3.1817230294649566,3.207367280765033,3.3700555480618144,0.24770059263261412,0.2548609932293293,0.3141489114646796,0.4892149364822269,0.5044109166220894,0.5772797688396616,2.9874585059425076,3.0131027572425846,3.175791024539366,0.24770059263261412,0.25486099322932976,0.31414891146468005,0.4892149364822269,0.5044109166220889,0.5772797688396611,3017.7098130054574,4101.400095430086,5009.270420529186,0.0019698473421268506,3.2616454744348173,0.3705116412980355,0.0010478994897253602,3.2902314052662476,0.38175180631499095,0.0016792283833214905,3.4571653275484246,0.4481987108141286
2568243.0,1.297899961,45.77630050111301,0.01332317320524723,1800.4076421837512,2351.8532533431767,2878.0101198429984,3.1270793947587965,3.566554846883074,3.553818315589716,0.2772739025764763,0.3816033919530777,0.3981292372964327,0.49386826744104084,0.619926328098531,0.6131118711924781,2.7657482769911166,3.205223729115394,3.192487197822036,0.2772739025764763,0.3816033919530777,0.3981292372964327,0.4938682674410413,0.6199263280985314,0.6131118711924781,2054.0493842673427,2791.6794067955516,3409.63494189293,0.0024794510010551166,3.1985104851895905,0.3877206282595952,0.0019306297954100162,3.64522013880317,0.5035562262462301,0.0019006456471438145,3.624708146713541,0.508438964662145
2569356.0,0.456900001,45.02876806278125,0.008393811451870903,1313.6515326299864,1716.0089517436993,2099.914661698878,3.2999761692395313,2.975733096953663,3.2195303312755965,0.3426200421393295,0.3784747516188891,0.4226043073464929,0.6009648667344343,0.5914352401036647,0.639924077524713,3.1365464256399647,2.8123033533540958,3.05610058767603,0.34262004213932995,0.3784747516188891,0.42260430734649335,0.6009648667344338,0.5914352401036647,0.6399240775247126,3239.7556433250356,4403.184841510615,5377.857090138063,13.449494628020133,2.7872367929381863,0.7875770408419955,0.0016473271036778966,3.046078959705836,0.4876580704024133,0.0018920777444564251,3.291163760187107,0.534225539908208
2569558.0,1.690999985,46.226307492005844,0.012373554307782086,1969.4466967622702,2572.667163003293,3148.224541470086,3.087977841307986,3.1337050385015806,3.7056909894449768,0.2743298085826771,0.3159738133581884,0.448015052786245,0.5488542054438295,0.6296922329428782,0.6168826157580658,2.6580641459650476,2.7037913431586427,3.275777294102039,0.27432980858267664,0.3159738133581884,0.448015052786245,0.5488542054438295,0.6296922329428782,0.6168826157580654,1753.994807250064,2383.87217976889,2911.55705822124,0.001911950895455621,3.178854590088811,0.41388629056833653,0.001139080157327191,3.237845712264912,0.4754683164928414,0.0017915264315745037,3.761214838046878,0.5354167257633906
2570463.0,1.785899997,46.13561240463592,0.012478424952146128,1683.7869041837043,2199.512830182109,2691.5880805871584,3.324349729991973,3.6665916865255728,3.4739107521485466,0.2848447256262019,0.36399148873724085,0.3227036900975109,0.5400506183913629,0.5980095324426618,0.5671762325082459,2.879384207110978,3.2216261636445775,3.0289452292675514,0.2848447256262019,0.3639914887372404,0.3227036900975109,0.5400506183913629,0.5980095324426622,0.5671762325082463,1694.2460264484505,2302.667004166697,2812.376613818561,0.001172258151149923,3.4090304359306716,0.4147464275106237,0.0019575160127916717,3.743842254637497,0.4836817230048901,0.0016261256309882668,3.5548210889427825,0.4474199913503218
2570941.0,1.649399996,46.181446265451555,0.007862398646324209,1686.7044151421235,2203.323943553579,2696.2518166580066,3.0209834876949455,3.1964247924943026,3.5246411863457108,0.2713725968418168,0.3239309139801616,0.40591009818942325,0.5183244751856213,0.6545591542761011,0.6505338485993613,2.5978359563733884,2.7732772611727454,3.1014936550241536,0.2713725968418168,0.32393091398016116,0.40591009818942325,0.5183244751856217,0.6545591542761011,0.6505338485993613,1781.535444676584,2421.302940169552,2957.2733493731007,0.0019380208791167602,3.1026868173654867,0.39704950751303103,0.001215626170525582,3.3061570245486003,0.49197183188091886,0.0018084005903032407,3.6054160226214,0.5311663056330469
2571217.0,2.631099939,46.34668996632262,0.03693954889132911,1960.2202397436886,2560.614740847573,3133.4757501143868,3.179734394616736,3.5906491273922088,3.4800668169864073,0.2640420805306447,0.35345052790195464,0.3474887885377411,0.5175350769077753,0.6006914299561137,0.581245939745628,2.6196961924240503,3.030610925199523,2.9200286147937216,0.26404208053064515,0.35345052790195464,0.3474887885377411,0.5175350769077753,0.6006914299561141,0.5812459397456284,1299.8816004221248,1766.6823022686297,2157.748376971896,0.0013361867190628011,3.263813110501161,0.39296666648513856,0.002023388830202198,3.672288270953487,0.4797303301671302,0.001978991561598021,3.5572485384665016,0.4669558640688859
2571406.0,1.422000051,46.1135521605497,0.007391891510984294,2082.9694668789693,2720.96074384127,3329.6943783966753,3.0815123620095277,2.9950131231832073,3.173453722428517,0.24649609838539632,0.24044607091895642,0.2790855814205222,0.45605246222214824,0.4357192742517686,0.5337249863348514,2.6973382140575652,2.610838975231245,2.7892795744765544,0.24649609838539632,0.24044607091895642,0.2790855814205222,0.45605246222214824,0.4357192742517686,0.5337249863348514,1948.802601408368,2648.637433905653,3234.9297419564755,0.0021547721179217584,3.150757184783039,0.3532324571143749,2.003491575320923,2.7114900142789296,0.48849117388004015,0.001209499979542348,3.2579391400643396,0.4086703780217339
2575243.0,1.832900047,46.18559777611716,0.01586630352418439,1562.4487802593903,2041.0101362256314,2497.625146641059,3.088469427098971,3.1990272004164595,3.507949226142949,0.23606391557478323,0.24677385480403125,0.3279872835232327,0.45821302708319234,0.47385113925785616,0.6186239718845545,2.636238175487867,2.746795948805355,3.0557179745318446,0.23606391557478323,0.2467738548040308,0.3279872835232327,0.4582130270831919,0.4738511392578566,0.6186239718845541,1666.1371462782147,2264.4639392743106,2765.7170637902145,0.0022741158723513346,3.161885745469289,0.34907364417050857,0.002419041664834019,3.2740203107445467,0.36232119690114695,0.001624853398749394,3.6042110891443517,0.4759437609218463
2576126.0,1.827999949,46.051893141589005,0.04752186313963591,2382.022404107228,3111.6103983212024,3807.740216209143,3.326238313283522,3.792907485625033,3.693699233488996,0.3103017420945169,0.3771587027859633,0.3909242076007571,0.6046100562528118,0.5443005395482308,0.6034779837681206,2.874758915990703,3.3414280883322145,3.242219836196178,0.3103017420945169,0.37715870278596286,0.3909242076007575,0.6046100562528123,0.5443005395482308,0.6034779837681201,1669.0240753607595,2268.387593948998,2770.509243739735,0.0011410613195573704,3.4239222834266423,0.4600054898754901,0.0022432067365329776,3.8477922091934462,0.46329800837390134,0.002322399844871475,3.7636240387976017,0.49997286378363404
2576961.0,1.433400035,46.07574919472728,0.01049914655612838,2095.229725781565,2736.9761889612014,3349.292800646632,3.261793397812844,3.3082007154086397,3.3593248387359167,0.2535664065439569,0.28153403985495595,0.2879162961681394,0.4939340552704081,0.5542199774966163,0.5609301226099044,2.8755798878495535,2.9219872054453497,2.9731113287726263,0.25356640654395646,0.28153403985495595,0.28791629616813896,0.4939340552704081,0.5542199774966159,0.5609301226099048,1939.6728577757253,2636.2291064896776,3219.7747543798323,27.654048729600536,2.8658833093086473,0.6259582013272267,0.001246532791501809,3.3986780974293005,0.42020604921191484,0.0012328152604660684,3.4499096364885187,0.42678873049403565
